probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol
ILMN_1733696	-0.326921077	13.18948415	-4.643116978	0.001173796	0.003306522	-2.167916753	IMP3
ILMN_1658986	-0.42598478	6.569287597	-4.642869513	0.001174211	0.003307374	-2.168294872	CREB5
ILMN_1673356	0.412543683	6.009380156	4.641690791	0.001176191	0.003312633	-2.17009603	FAM83C
ILMN_2110271	-0.469683906	7.489809486	-4.640379078	0.001178399	0.003318532	-2.172100627	OLFM2
ILMN_1664122	0.41903831	5.59255829	4.640125961	0.001178826	0.003319414	-2.172487474	PTPN6
ILMN_2049417	0.364247432	8.573178685	4.639688456	0.001179563	0.003321172	-2.173156148	TMEM86B
ILMN_2278686	-0.634980062	8.89674498	-4.638794278	0.001181073	0.003325102	-2.174522871	HISPPD2A
ILMN_1806825	0.358680654	6.713353456	4.638576014	0.001181441	0.003325638	-2.174856498	C14orf145
ILMN_2060145	-0.655419713	5.396310394	-4.63854716	0.00118149	0.003325638	-2.174900603	GRHL2
ILMN_2171396	-0.484226551	4.660561365	-4.638433965	0.001181681	0.003325857	-2.175073629	MT1P2
ILMN_1775428	-0.328439322	8.249672652	-4.638121937	0.001182209	0.003327021	-2.175550595	ZKSCAN5
ILMN_3308190	0.418894101	4.973379528	4.63763964	0.001183025	0.003328997	-2.176287859	MIR641
ILMN_2366473	0.317115137	5.459067895	4.637359062	0.001183499	0.003330013	-2.176716781	ABCC9
ILMN_1764266	-0.791772383	5.694980225	-4.636950344	0.001184191	0.003331641	-2.177341608	CKMT2
ILMN_2400352	0.440784261	6.886752591	4.63656736	0.00118484	0.003333146	-2.177927114	LRDD
ILMN_1736005	-0.581050348	9.290473077	-4.636272734	0.00118534	0.003334231	-2.178377553	NCAPH2
ILMN_2132599	0.385382341	5.616526302	4.636135966	0.001185572	0.003334563	-2.178586655	ANKRD22
ILMN_1721325	-0.497137692	7.982387828	-4.635329723	0.00118694	0.003337931	-2.179819352	CERK
ILMN_2118663	0.38782165	7.403060335	4.63529595	0.001186997	0.003337931	-2.179870991	ERV3
ILMN_1668726	-0.469153698	7.623980364	-4.634515151	0.001188324	0.003341341	-2.181064872	NFYB
ILMN_1716957	0.620652393	5.043245762	4.634270012	0.001188741	0.003342192	-2.18143972	C1QL1
ILMN_1802205	0.383607216	10.79592197	4.633734235	0.001189652	0.003344434	-2.182259016	RHOB
ILMN_1738401	0.384990451	11.31458502	4.632846479	0.001191164	0.003348364	-2.183616634	FOXC1
ILMN_1654987	0.321149566	6.325800969	4.632120844	0.001192402	0.003351521	-2.184726402	HCG2P7
ILMN_1758623	-0.474093211	12.33945491	-4.631047231	0.001194235	0.003356352	-2.186368491	HIST1H2BD
ILMN_1814120	-0.315206253	12.4335157	-4.630786866	0.001194681	0.003357281	-2.186766742	PECR
ILMN_2181992	-0.454190397	9.138365024	-4.630495893	0.001195178	0.003358357	-2.187211822	MTRF1
ILMN_1744886	-1.352439415	5.385350272	-4.629748955	0.001196457	0.003361627	-2.188354409	OR6T1
ILMN_1679185	0.395347589	12.80747316	4.629040012	0.001197671	0.003364717	-2.189438944	LEF1
ILMN_1761476	0.750646232	10.64249408	4.628229799	0.001199061	0.003368299	-2.190678482	TTC3
ILMN_1718309	-0.333898712	11.44527954	-4.628154776	0.00119919	0.003368337	-2.190793264	COX15
ILMN_2223720	-0.355588023	9.333854928	-4.62806379	0.001199346	0.003368453	-2.190932469	ATMIN
ILMN_2344216	0.35469082	10.73604801	4.627893055	0.00119964	0.003368953	-2.191193691	STX2
ILMN_1676470	-0.385541163	7.153929782	-4.626983534	0.001201203	0.00337302	-2.192585308	TCF7
ILMN_2295290	0.72951621	7.910568073	4.626771605	0.001201567	0.00337372	-2.192909586	BMP1
ILMN_2203987	-0.414231334	7.753040694	-4.625930942	0.001203015	0.00337746	-2.194195968	LACE1
ILMN_1685156	0.574720428	11.83433804	4.625175392	0.001204317	0.003380792	-2.195352193	ADCY6
ILMN_2074880	0.5975698	5.345824753	4.625045565	0.001204541	0.003381096	-2.195550876	GTF3C6
ILMN_1765801	-0.402707838	11.5011336	-4.624827333	0.001204917	0.003381829	-2.195884855	GAA
ILMN_1730631	-0.378416977	10.83722358	-4.624480596	0.001205516	0.003383184	-2.19641551	C2orf44
ILMN_1707548	0.377571485	6.717600833	4.624253538	0.001205908	0.003383961	-2.196763015	RAD18
ILMN_1654609	-0.473947268	12.16122784	-4.6234977	0.001207214	0.003387301	-2.197919849	TIGA1
ILMN_2405470	-0.354513364	7.533297386	-4.623309857	0.001207539	0.003387888	-2.198207361	KLHDC9
ILMN_1782754	-0.759162702	5.065342222	-4.623045942	0.001207995	0.003388844	-2.198611316	PAGE4
ILMN_2275199	-0.91596199	5.477726065	-4.622759949	0.00120849	0.003389908	-2.199049075	OPRM1
ILMN_3236367	0.405207887	11.80701993	4.622334708	0.001209227	0.003391649	-2.199699996	IFFO2
ILMN_1714650	-0.389218659	5.491551709	-4.619262724	0.001214561	0.003406283	-2.204403032	RASGRP4
ILMN_1659905	0.444388178	11.16511574	4.616951914	0.001218589	0.003417124	-2.207941587	FKBP10
ILMN_1760490	0.348339017	12.16597674	4.616911701	0.00121866	0.003417124	-2.208003171	ACVR1
ILMN_1727965	0.626771995	5.248129954	4.616723588	0.001218988	0.003417718	-2.208291262	ALDH3B1
ILMN_1764052	0.457848302	5.431541737	4.616412238	0.001219532	0.003418917	-2.208768099	EGR4
ILMN_2194852	-0.68800583	9.37534463	-4.615981865	0.001220285	0.003420699	-2.20942724	FLJ46309
ILMN_1713992	0.73892105	6.223585488	4.615663947	0.001220841	0.00342193	-2.209914168	ZNF16
ILMN_1767446	0.380214767	7.91217722	4.614892421	0.001222192	0.003425389	-2.211095901	RNF150
ILMN_3244291	-0.451139599	6.027815633	-4.61434862	0.001223145	0.003427733	-2.211928881	ZNF676
ILMN_1786789	-0.54764496	10.63923729	-4.613695484	0.001224291	0.00343032	-2.212929389	FAM102B
ILMN_1773687	0.370243052	10.36156617	4.613688903	0.001224303	0.00343032	-2.21293947	YIF1B
ILMN_1658206	1.037832968	6.326671009	4.613567372	0.001224516	0.003430589	-2.213125644	C1orf102
ILMN_1711288	-0.68195256	5.142305993	-4.612866693	0.001225747	0.003433709	-2.214199056	RGS20
ILMN_1764694	-0.468879399	7.796233421	-4.612663852	0.001226103	0.003434379	-2.214509813	ZFP14
ILMN_2203807	-0.350871852	10.03642926	-4.61252317	0.001226351	0.003434743	-2.214725344	MRP63
ILMN_1748601	-0.368177599	6.367372168	-4.61169848	0.001227802	0.003438479	-2.215988858	CD8B
ILMN_1743966	0.433091157	8.142789643	4.61125414	0.001228584	0.003440342	-2.216669671	BCL9L
ILMN_2148819	0.69411145	11.83967786	4.610824164	0.001229342	0.003441889	-2.217328503	TUBA1A
ILMN_3251260	-0.601701933	5.043272223	-4.610807286	0.001229372	0.003441889	-2.217354364	CYP4F3
ILMN_1728699	0.459870716	11.79666851	4.610155826	0.001230521	0.003444777	-2.218352615	SPTY2D1
ILMN_1771039	-0.340202675	11.52355756	-4.609589595	0.001231521	0.003447246	-2.21922031	GTSE1
ILMN_1722446	-0.434663993	5.235282693	-4.609238079	0.001232142	0.003448535	-2.219758998	CCDC60
ILMN_1744295	-0.743267344	7.943327301	-4.609195731	0.001232217	0.003448535	-2.219823896	CDKN2A
ILMN_1725644	-0.392994389	9.74091286	-4.608971611	0.001232613	0.003449033	-2.220167362	UBE2D2
ILMN_1789140	0.468641836	4.890223104	4.608961674	0.00123263	0.003449033	-2.220182592	C1orf113
ILMN_1654942	1.013656638	8.372537838	4.608738286	0.001233026	0.003449809	-2.220524944	NFIC
ILMN_1699514	0.417513967	6.484216865	4.608255555	0.00123388	0.003451869	-2.221264772	PHF7
ILMN_1689160	0.489377389	6.617462747	4.606762775	0.001236525	0.003458939	-2.223552792	DPEP2
ILMN_1791726	0.372128401	13.27854896	4.606255325	0.001237426	0.003461128	-2.22433064	TUBB3
ILMN_1663015	-0.319071426	4.775938544	-4.605330477	0.001239069	0.003465393	-2.225748389	HIF3A
ILMN_2362809	-0.561978857	5.699786802	-4.60493861	0.001239766	0.003467011	-2.226349137	TCL6
ILMN_2321153	-0.583316904	5.67371615	-4.604445094	0.001240644	0.003469136	-2.227105747	MUC4
ILMN_1661572	0.477982509	4.891976453	4.603778497	0.001241831	0.003472125	-2.22812776	APOBEC3D
ILMN_1694182	0.505774568	5.198664462	4.603666837	0.00124203	0.00347235	-2.22829896	C21orf84
ILMN_3238902	0.406806908	5.180489184	4.603591952	0.001242164	0.003472391	-2.228413776	KRT31
ILMN_1721564	-0.620929303	5.130244986	-4.603489093	0.001242347	0.003472572	-2.228571486	C3orf24
ILMN_1656504	0.318885839	6.888506385	4.603251704	0.001242771	0.003473424	-2.228935468	ZNF304
ILMN_1764396	-0.411207861	11.04488278	-4.602933037	0.001243339	0.003474682	-2.229424086	HDAC4
ILMN_2259467	0.360021522	6.555871821	4.602805451	0.001243567	0.003474986	-2.229619718	N4BP2L1
ILMN_1685602	0.355337966	10.97917043	4.602550775	0.001244022	0.003475925	-2.230010231	TMEM41A
ILMN_1673457	-0.592052326	9.625918842	-4.602336577	0.001244404	0.003476453	-2.230338683	MECR
ILMN_2162564	0.420574842	10.17763962	4.60231205	0.001244448	0.003476453	-2.230376293	DYNLT3
ILMN_1678234	-0.610909348	4.838694296	-4.602020252	0.001244969	0.003477578	-2.230823746	MGC44328
ILMN_2375141	0.414744914	5.284863872	4.601860939	0.001245254	0.003477872	-2.231068048	C10orf4
ILMN_1776151	-0.376208646	6.591169024	-4.601828351	0.001245312	0.003477872	-2.231118022	OLFML1
ILMN_1714228	-0.371434072	11.25173833	-4.601485713	0.001245925	0.003479251	-2.231643459	SPTBN1
ILMN_1814333	-0.437469777	9.230060467	-4.601113008	0.001246592	0.003480782	-2.232215022	SERPINI1
ILMN_1737076	-0.64880724	4.874306025	-4.600579717	0.001247546	0.003483115	-2.233032885	HHLA2
ILMN_1771093	-0.373712749	7.808319488	-4.600448192	0.001247782	0.003483441	-2.233234599	ZNF414
ILMN_3309739	-0.571567926	8.2843687	-4.599033833	0.001250318	0.003490189	-2.235403889	MIRLET7D
ILMN_1781383	0.328579152	6.575650281	4.598810599	0.001250719	0.003490651	-2.235746301	NFKBIL2
ILMN_1723260	-0.350085571	12.1227275	-4.598808816	0.001250722	0.003490651	-2.235749036	ETV5
ILMN_1716424	0.406910193	5.955445615	4.598539416	0.001251206	0.003491669	-2.236162269	PKP1
ILMN_1772189	0.360689326	10.31593854	4.598458841	0.001251351	0.003491741	-2.236285866	ABCD1
ILMN_1656045	-0.359602374	7.111517446	-4.597779463	0.001252572	0.003494816	-2.237328018	BRUNOL6
ILMN_1766475	-0.572668652	4.693071955	-4.597025651	0.001253929	0.003498268	-2.238484421	MGAT3
ILMN_1773413	-0.500582495	10.91927709	-4.596651805	0.001254603	0.003499813	-2.239057957	DOCK9
ILMN_3246494	-0.403836357	4.666033788	-4.596319318	0.001255202	0.003501151	-2.239568057	C2orf71
ILMN_2087989	-0.513371083	9.917762885	-4.595906017	0.001255947	0.003502896	-2.240202164	ZFAND1
ILMN_2123525	0.467454047	5.639235271	4.59577248	0.001256188	0.003503125	-2.240407047	SYCP3
ILMN_1675941	-0.386398591	6.706266391	-4.595727922	0.001256268	0.003503125	-2.240475412	DUSP15
ILMN_1779743	-0.469182226	5.412548827	-4.595533126	0.00125662	0.003503772	-2.24077429	SYCP2L
ILMN_2218401	0.339680955	5.166494102	4.595171924	0.001257272	0.003505257	-2.2413285	ZNF563
ILMN_1662256	-0.329701795	9.108584774	-4.594943735	0.001257684	0.003506072	-2.24167863	PARP6
ILMN_1703718	-0.308831252	8.64767283	-4.594762361	0.001258012	0.003506652	-2.241956932	CCT7
ILMN_1685044	-0.642388177	8.44743623	-4.594526054	0.001258439	0.003507508	-2.242319532	MTUS1
ILMN_1729144	-0.372719117	9.515222584	-4.59382726	0.001259703	0.003510697	-2.243391836	EBAG9
ILMN_2292636	-0.876638968	4.805832629	-4.593644925	0.001260033	0.003511094	-2.243671639	DUOX1
ILMN_1689043	-0.397717995	4.869805716	-4.593616115	0.001260085	0.003511094	-2.243715851	DRD5
ILMN_1770635	-0.598334115	5.939057468	-4.592102094	0.001262829	0.003518405	-2.24603939	SOX2
ILMN_1809139	-0.327709957	11.88694875	-4.591767357	0.001263437	0.003519763	-2.246553145	AHCTF1
ILMN_1672390	-0.3700654	9.260067657	-4.591453009	0.001264008	0.003520887	-2.247035622	ZAK
ILMN_1716758	0.519583067	7.817102766	4.591412623	0.001264081	0.003520887	-2.247097609	PCDH1
ILMN_1797786	-0.352247009	8.06936324	-4.591153576	0.001264552	0.003521863	-2.247495219	MAPK12
ILMN_1668236	-0.582735353	5.53260211	-4.590396902	0.001265927	0.00352536	-2.248656682	KCNB2
ILMN_2047354	-0.374657523	12.17394354	-4.589952627	0.001266736	0.003527276	-2.249338662	C1orf97
ILMN_1759460	0.368330554	12.32610246	4.588588876	0.001269221	0.00353386	-2.251432237	TAF7
ILMN_1733904	0.424207434	6.741966461	4.587716875	0.001270813	0.003537812	-2.252771028	C20orf114
ILMN_2096737	0.493025424	6.368718622	4.587679055	0.001270882	0.003537812	-2.252829096	ZNF567
ILMN_2057981	-0.332811622	11.4964385	-4.587281765	0.001271608	0.003539497	-2.253439095	FAM164A
ILMN_1729281	-0.395533785	9.975090635	-4.587195071	0.001271767	0.003539602	-2.253572207	SPHK2
ILMN_1680393	-0.588471813	11.09870932	-4.586784383	0.001272518	0.003541356	-2.254202803	SNORD55
ILMN_1694147	-0.317576126	8.253995324	-4.585708306	0.001274488	0.003546502	-2.255855188	PUS3
ILMN_1688154	0.349844647	5.930784725	4.585234204	0.001275357	0.003548583	-2.25658325	MST1R
ILMN_1722527	-0.419038351	5.061342538	-4.58376703	0.001278051	0.003555739	-2.258836529	LECT1
ILMN_1724609	-0.4888378	8.713321908	-4.582345849	0.001280665	0.003562676	-2.261019446	SLC2A8
ILMN_2358980	0.434468935	12.34875602	4.581722494	0.001281814	0.003565533	-2.261976997	ILK
ILMN_3262250	-0.699118688	8.863285863	-4.581151606	0.001282867	0.003568123	-2.262853998	LOC100125556
ILMN_2255001	-0.914775113	8.265841463	-4.580243386	0.001284544	0.003572448	-2.264249297	OVOS2
ILMN_1797892	-0.842705489	4.928094935	-4.579705248	0.001285539	0.003574876	-2.265076092	SCN11A
ILMN_1676336	0.351058172	11.8043673	4.579137787	0.001286589	0.003577456	-2.265947981	AADACL1
ILMN_2248912	-0.334993893	7.814389524	-4.578472001	0.001287822	0.003580544	-2.266970997	BCAS4
ILMN_1745994	0.334136834	12.12133652	4.577455288	0.001289708	0.003585446	-2.268533346	GAS7
ILMN_1738246	-0.607717833	5.811187641	-4.576421765	0.001291627	0.003590442	-2.270121667	OR10A7
ILMN_2128967	-0.352750752	12.14733898	-4.57548082	0.001293378	0.003594966	-2.271567837	C11orf1
ILMN_2365176	0.508944323	5.872572284	4.575205863	0.00129389	0.003596048	-2.27199045	ALDH8A1
ILMN_3238931	-0.89886627	5.759408976	-4.575101077	0.001294085	0.003596249	-2.27215151	DEFB130
ILMN_1717078	0.423317058	11.31044982	4.575035025	0.001294208	0.003596249	-2.272253035	DNAJC16
ILMN_1742962	-0.638396381	5.580193956	-4.57417154	0.001295817	0.003600332	-2.27358031	CLEC6A
ILMN_1721630	0.450933952	5.826062346	4.574115011	0.001295923	0.003600332	-2.273667206	P2RY4
ILMN_1661143	-0.556019696	5.139830932	-4.573296901	0.00129745	0.003604232	-2.274924831	TSHR
ILMN_3240541	0.527475953	10.60084003	4.573104224	0.00129781	0.00360489	-2.275221033	EML2
ILMN_2321720	-0.357233462	9.020349788	-4.572303402	0.001299307	0.003608707	-2.27645219	CASP10
ILMN_2391051	0.326309359	4.953082271	4.572226599	0.001299451	0.003608763	-2.27657027	FCGR1B
ILMN_1736742	-0.518637823	9.796346912	-4.571733083	0.001300374	0.003610986	-2.277329032	GLT25D2
ILMN_1758066	-0.371586533	6.996812051	-4.57151552	0.001300782	0.003611775	-2.277663537	DSCR8
ILMN_1657349	-0.802777098	5.791655316	-4.571161802	0.001301444	0.003613272	-2.278207395	EPHA6
ILMN_1776076	0.334960523	11.80331463	4.570759967	0.001302198	0.003615021	-2.278825257	POFUT1
ILMN_1722789	0.393092265	4.759035827	4.570266269	0.001303124	0.003617249	-2.279584394	THEG
ILMN_1737754	0.562176508	7.581346053	4.57006498	0.001303501	0.003617955	-2.279893918	AKAP2
ILMN_1730492	0.586404984	6.259099067	4.569819438	0.001303962	0.003618891	-2.280271495	PROP1
ILMN_2274306	-0.357834123	9.934580208	-4.569413964	0.001304724	0.003620662	-2.280895024	NRP2
ILMN_2196078	-0.560364498	5.136277265	-4.568980838	0.001305538	0.003622578	-2.2815611	SLAMF6
ILMN_2398235	-0.499722713	8.699056973	-4.568913516	0.001305665	0.003622586	-2.281664632	PIK3R1
ILMN_1733970	-0.548866718	9.484917618	-4.568534927	0.001306377	0.003624218	-2.282246862	BAG1
ILMN_1697614	-0.349141817	13.33770533	-4.568172951	0.001307058	0.003625765	-2.282803561	NHP2L1
ILMN_2057479	-0.567632503	5.280678837	-4.566593574	0.001310035	0.003633678	-2.28523276	EGFL6
ILMN_1766159	0.300360142	7.060103168	4.56623927	0.001310704	0.003635027	-2.28577775	MIER2
ILMN_1815184	-0.341747897	11.91901231	-4.566204504	0.00131077	0.003635027	-2.285831229	ASPM
ILMN_2168421	-0.806125243	5.798408872	-4.565532706	0.001312039	0.003638202	-2.286864639	SPATA8
ILMN_1761965	0.767396808	5.370978572	4.565296075	0.001312486	0.003639098	-2.287228656	ZNF200
ILMN_2053536	0.401524524	6.121362502	4.56498964	0.001313066	0.003640361	-2.287700068	RHBDL2
ILMN_1739558	0.331416606	12.84592895	4.564883128	0.001313267	0.003640575	-2.287863926	CRELD1
ILMN_2114185	0.413920281	5.244678491	4.564439746	0.001314106	0.003642423	-2.28854604	C1orf104
ILMN_1766087	-0.57292912	5.010155629	-4.564399565	0.001314183	0.003642423	-2.288607857	OR2G6
ILMN_1803856	-0.395898728	11.00892409	-4.56425253	0.001314461	0.003642464	-2.288834067	DKFZP586I1420
ILMN_1753472	0.339378532	11.80611282	4.564197004	0.001314566	0.003642464	-2.288919494	SUMF1
ILMN_1726520	-0.423680063	10.65591381	-4.564194633	0.001314571	0.003642464	-2.288923142	TDP1
ILMN_2127451	-0.578412985	6.593218369	-4.563912842	0.001315105	0.003643599	-2.289356681	LOC401589
ILMN_1726928	0.604657802	6.692754688	4.563162963	0.001316526	0.003647193	-2.290510434	TCEA3
ILMN_1680673	-0.368079575	11.98651001	-4.562259035	0.001318243	0.003651501	-2.291901303	NT5DC1
ILMN_2149946	0.425562671	5.25821482	4.562212434	0.001318331	0.003651501	-2.291973011	FOXG1
ILMN_1759792	-0.448355213	9.964568761	-4.561953653	0.001318823	0.003652518	-2.292371217	CLIP4
ILMN_1796165	-0.322618604	12.3872609	-4.561825308	0.001319067	0.003652848	-2.292568714	GLRX5
ILMN_1760728	0.509932704	6.801452652	4.561306118	0.001320054	0.003655237	-2.293367668	KIRREL2
ILMN_1796926	0.378911354	6.614878479	4.560650233	0.001321303	0.003658348	-2.294377025	PABPC5
ILMN_2347622	-0.678611513	6.040366629	-4.560571455	0.001321453	0.003658418	-2.294498263	TRIM55
ILMN_2186216	0.310083442	12.43109288	4.559920916	0.001322693	0.003661179	-2.295499457	GOLPH4
ILMN_1657838	0.413331953	6.739308674	4.559916896	0.0013227	0.003661179	-2.295505643	JMJD5
ILMN_2220184	0.370462683	12.46768974	4.559351898	0.001323778	0.003663816	-2.296375234	GFPT1
ILMN_3247434	0.529437965	5.211936437	4.559210942	0.001324047	0.003664214	-2.296592187	LOC100128977
ILMN_2367681	-0.423112151	10.88928566	-4.5587553	0.001324917	0.003666276	-2.297293506	SPAG1
ILMN_1711517	-1.007119208	5.490502273	-4.558418729	0.00132556	0.003667709	-2.297811569	OR6C6
ILMN_1658472	-0.499128316	12.80408988	-4.558005078	0.001326351	0.003669349	-2.298448299	APH1A
ILMN_1802872	-0.506045768	7.761971256	-4.557922006	0.00132651	0.003669349	-2.298576174	PPIL2
ILMN_1811823	-0.431322938	9.756511914	-4.557912015	0.001326529	0.003669349	-2.298591553	MED25
ILMN_2389080	-0.590156465	5.025980711	-4.557403957	0.001327501	0.003671691	-2.29937364	IL4
ILMN_1799575	-0.444685566	5.605578971	-4.557262849	0.001327771	0.003672091	-2.299590864	IL19
ILMN_1666221	0.36174942	6.675490982	4.557183615	0.001327923	0.003672163	-2.299712838	ANKRD19
ILMN_1770052	0.485490753	6.573379666	4.557118269	0.001328048	0.003672163	-2.299813433	ATP2A1
ILMN_2076250	-0.337466984	8.937655499	-4.55683953	0.001328582	0.003673293	-2.300242539	GPBP1L1
ILMN_2170157	-0.64233566	5.156282776	-4.555972802	0.001330243	0.00367754	-2.301576895	VCY
ILMN_1680015	-0.825288942	5.423194323	-4.555142931	0.001331836	0.003681596	-2.3028546	VSX1
ILMN_1786211	-0.445942319	11.91205669	-4.554976602	0.001332156	0.003682132	-2.303110698	HERC1
ILMN_2269380	-0.418571529	9.155820146	-4.55480455	0.001332487	0.003682698	-2.303375613	FNDC3A
ILMN_3240092	-0.419884533	9.036799208	-4.554173121	0.001333701	0.003685706	-2.304347878	MED17
ILMN_1720390	0.49692171	5.32967737	4.553601346	0.001334801	0.003688398	-2.305228335	LOC653602
ILMN_1704196	-0.445500859	8.969225069	-4.552214328	0.001337474	0.003695437	-2.307364336	DSG2
ILMN_1801387	-0.333619561	11.40419234	-4.55188658	0.001338107	0.003696836	-2.307869102	YEATS4
ILMN_1688475	-0.528573318	5.543065285	-4.551465111	0.001338921	0.003698736	-2.308518231	DGKB
ILMN_1758983	-0.509036306	5.559941905	-4.550304226	0.001341165	0.003704587	-2.3103063	OTOP1
ILMN_1664919	0.512162543	5.728289503	4.549986823	0.00134178	0.003705934	-2.310795216	KCNK9
ILMN_2150586	-0.590720309	4.550483422	-4.548967067	0.001343756	0.003711042	-2.312366098	ZNF536
ILMN_1695061	0.560730054	5.13412651	4.548150682	0.00134534	0.003715066	-2.313623798	KIAA1409
ILMN_1762046	-0.423581749	8.787398844	-4.547797234	0.001346026	0.003716611	-2.314168338	ZNF551
ILMN_1665730	-0.401921224	11.26156603	-4.547452467	0.001346696	0.003718111	-2.314699518	ABCB10
ILMN_3229812	-0.528987901	8.789173133	-4.546955032	0.001347663	0.00372043	-2.315465942	PI4KA
ILMN_2217212	-0.318799289	10.37334032	-4.546371469	0.001348799	0.003723129	-2.316365108	ZNF564
ILMN_2218604	-0.386623055	6.196971932	-4.546322021	0.001348895	0.003723129	-2.316441302	KBTBD10
ILMN_1785252	0.370814568	11.30014935	4.546051396	0.001349422	0.003724233	-2.316858304	SLC26A6
ILMN_1708778	-0.886578839	7.462195384	-4.545921227	0.001349676	0.003724579	-2.317058883	ASS1
ILMN_2159453	-0.341235943	9.511081732	-4.545856409	0.001349802	0.003724579	-2.317158763	STXBP2
ILMN_1751776	0.359310786	13.22973823	4.545592824	0.001350316	0.003725646	-2.317564933	CKAP2L
ILMN_2410864	0.404968037	10.87171656	4.544941259	0.001351587	0.003728801	-2.318568999	RAB28
ILMN_1795228	-0.328820943	13.42791179	-4.544563305	0.001352324	0.003730484	-2.319151455	ZFAND5
ILMN_1709937	0.380946979	7.082769293	4.544475882	0.001352495	0.003730604	-2.319286183	KCNN4
ILMN_1662010	0.430059787	5.005772043	4.543919179	0.001353583	0.003733252	-2.320144146	DLK2
ILMN_1809141	-0.353632276	9.1613361	-4.543218915	0.001354952	0.003736677	-2.321223415	ING4
ILMN_2155025	-0.524586945	9.057335219	-4.543065845	0.001355252	0.003737151	-2.32145934	ZNF681
ILMN_3238832	0.344947944	6.626258104	4.54259809	0.001356167	0.003739324	-2.322180305	RBMY3AP
ILMN_1734660	0.481193623	6.36850356	4.542186898	0.001356973	0.003741193	-2.322814112	ICAM4
ILMN_3248980	0.414493877	5.419103614	4.541930584	0.001357475	0.003742225	-2.323209202	LOC441204
ILMN_1676215	-0.466102818	5.426398614	-4.541765019	0.0013578	0.003742768	-2.323464414	DLG2
ILMN_1668426	-0.452587889	5.397093483	-4.541368855	0.001358577	0.003744557	-2.3240751	SPESP1
ILMN_1740294	-0.647430536	7.945958903	-4.541253221	0.001358804	0.00374483	-2.324253354	MAP1D
ILMN_2343036	0.369586825	11.41382216	4.540751123	0.001359789	0.003747194	-2.325027373	ZMYM5
ILMN_2115862	0.406102673	6.1236122	4.540318779	0.001360639	0.003749182	-2.325693889	ESPNL
ILMN_1777260	-0.47306594	8.164731067	-4.53974813	0.001361761	0.003751339	-2.326573658	ATXN7L1
ILMN_1769912	-0.888514015	5.818060867	-4.539740741	0.001361775	0.003751339	-2.32658505	OR4K14
ILMN_1697342	0.358309689	5.826529435	4.53972085	0.001361814	0.003751339	-2.326615717	HOXC11
ILMN_1685397	0.548850438	4.928472419	4.539660155	0.001361934	0.003751339	-2.326709294	ITGA3
ILMN_1653073	-0.717119846	4.872338746	-4.539561754	0.001362127	0.003751519	-2.326861005	OR10Q1
ILMN_2364376	0.431184516	12.55357552	4.539227152	0.001362786	0.00375298	-2.327376887	ILK
ILMN_1735075	0.479550196	6.409200604	4.538383268	0.001364448	0.003757047	-2.328678041	PGBD2
ILMN_2258488	0.382486534	5.397735207	4.53834723	0.001364519	0.003757047	-2.328733609	BOLA3
ILMN_1669553	0.308725654	12.31910928	4.538257736	0.001364696	0.003757179	-2.328871603	UBE2E3
ILMN_3308083	0.462959216	4.980824633	4.537729157	0.001365738	0.003759696	-2.329686655	MIR589
ILMN_3240534	0.462632584	5.489004417	4.537596515	0.001366	0.003760063	-2.329891191	FAM166B
ILMN_1751692	-0.345322676	10.0435547	-4.537481034	0.001366228	0.003760337	-2.330069266	ZNF17
ILMN_2337058	0.633128985	8.960148388	4.537323708	0.001366539	0.003760838	-2.330311871	PORCN
ILMN_2365307	0.413041815	10.42445245	4.53672344	0.001367724	0.003763748	-2.331237543	CD276
ILMN_1679837	0.356765108	9.461955649	4.536621123	0.001367926	0.003763951	-2.33139533	SGPP1
ILMN_1700310	0.460561327	6.674789499	4.53647932	0.001368207	0.003764368	-2.331614013	SDCBP2
ILMN_1708238	-0.839321313	5.763948912	-4.536181206	0.001368796	0.003765636	-2.332073761	OR52E2
ILMN_1759495	-0.314250725	12.20396372	-4.534339831	0.001372443	0.003775315	-2.334913771	XPO5
ILMN_1727134	-0.312800941	11.57228279	-4.534055607	0.001373007	0.003776241	-2.335352179	KLHDC5
ILMN_2228780	-0.611556889	5.646867338	-4.534040205	0.001373038	0.003776241	-2.335375936	SLC5A11
ILMN_1689336	-0.384718225	10.36180352	-4.533254226	0.001374599	0.003780178	-2.336588344	HOXA10
ILMN_1794598	0.400263842	12.15067836	4.532524363	0.001376049	0.003783813	-2.337714262	SCHIP1
ILMN_1722330	-0.796665218	4.941102732	-4.532078463	0.001376937	0.003785897	-2.338402163	GK2
ILMN_2073184	0.321932559	10.19063311	4.531523547	0.001378042	0.00378858	-2.33925828	S1PR5
ILMN_1790556	-0.585917081	5.197547868	-4.530959815	0.001379165	0.003791313	-2.34012804	IL1F10
ILMN_1799280	-0.967831408	10.57296169	-4.530719232	0.001379645	0.003792276	-2.340499241	BDH1
ILMN_1678729	0.420668437	12.28293944	4.530624855	0.001379833	0.003792437	-2.340644858	SIL1
ILMN_2219199	0.511392463	4.976041719	4.530387008	0.001380308	0.003793048	-2.341011846	FAM84A
ILMN_2330966	-0.445720308	8.473996138	-4.530383705	0.001380314	0.003793048	-2.341016943	PTK2B
ILMN_1655915	-0.517243869	8.322291228	-4.529836045	0.001381408	0.003795696	-2.341861988	MMP11
